1.00000000,2.35998363
1.00801603,2.57546388
1.01603206,2.65152735
1.02404810,2.66213821
1.03206413,2.65059822
1.04008016,2.59821243
1.04809619,2.53992281
1.05611222,2.33910520
1.06412826,2.42535510
1.07214429,2.50391046
1.08016032,2.45606305
1.08817635,2.29928604
1.09619238,2.49670735
1.10420842,2.34706951
1.11222445,2.62453070
1.12024048,2.66605484
1.12825651,2.37373649
1.13627255,2.49034264
1.14428858,2.14543866
1.15230461,2.58178145
1.16032064,2.60560024
1.16833667,2.31406153
1.17635271,2.22523968
1.18436874,2.54070284
1.19238477,2.16090111
1.20040080,2.16852686
1.20841683,2.38036373
1.21643287,2.31303552
1.22444890,2.46640316
1.23246493,2.29073808
1.24048096,2.47334288
1.24849699,2.41369311
1.25651303,2.16637607
1.26452906,2.26442549
1.27254509,2.22826991
1.28056112,2.12216781
1.28857715,2.40437907
1.29659319,2.34217999
1.30460922,2.04706870
1.31262525,2.18591137
1.32064128,2.39131009
1.32865731,2.22884042
1.33667335,2.33266053
1.34468938,2.06149233
1.35270541,2.13513409
1.36072144,2.33024644
1.36873747,2.17928735
1.37675351,2.27598706
1.38476954,1.96765226
1.39278557,1.97489194
1.40080160,1.98249609
1.40881764,2.12662746
1.41683367,1.96170670
1.42484970,1.89884927
1.43286573,2.25769483
1.44088176,2.05018232
1.44889780,2.12192205
1.45691383,1.99474129
1.46492986,2.13073375
1.47294589,2.15600742
1.48096192,1.99870741
1.48897796,2.08418405
1.49699399,1.87624800
1.50501002,1.88323148
1.51302605,2.02299317
1.52104208,1.87288638
1.52905812,2.06862127
1.53707415,1.92882232
1.54509018,1.98382901
1.55310621,1.91417278
1.56112224,2.00237777
1.56913828,1.79233457
1.57715431,2.01956737
1.58517034,1.81122335
1.59318637,2.06500420
1.60120240,2.02867087
1.60921844,1.88454916
1.61723447,1.85808069
1.62525050,2.02555811
1.63326653,1.83689341
1.64128257,1.96443982
1.64929860,1.83755539
1.65731463,1.87688274
1.66533066,1.78318438
1.67334669,1.79010568
1.68136273,2.00299963
1.68937876,1.80339651
1.69739479,1.71594014
1.70541082,1.96473822
1.71342685,1.91081781
1.72144289,1.69382747
1.72945892,1.77496159
1.73747495,1.73552000
1.74549098,1.89456762
1.75350701,1.82338090
1.76152305,1.93667238
1.76953908,1.92478525
1.77755511,1.80424412
1.78557114,1.72668375
1.79358717,1.84189780
1.80160321,1.76956697
1.80961924,1.64931274
1.81763527,1.68111525
1.82565130,1.67688261
1.83366733,1.77066298
1.84168337,1.68280752
1.84969940,1.65214644
1.85771543,1.62927704
1.86573146,1.86130021
1.87374749,1.63408854
1.88176353,1.84703795
1.88977956,1.71191094
1.89779559,1.69063993
1.90581162,1.62041653
1.91382766,1.67734226
1.92184369,1.61050422
1.92985972,1.57539886
1.93787575,1.65634015
1.94589178,1.69214413
1.95390782,1.74928169
1.96192385,1.78448812
1.96993988,1.74475486
1.97795591,1.67715746
1.98597194,1.57967457
1.99398798,1.74479914
2.00200401,1.74491875
2.01002004,1.55608092
2.01803607,1.56378926
2.02605210,1.70455831
2.03406814,1.65316391
2.04208417,1.62812847
2.05010020,1.51844491
2.05811623,1.65314717
2.06613226,1.59436115
2.07414830,1.53636570
2.08216433,1.58814161
2.09018036,1.48965328
2.09819639,1.64500883
2.10621242,1.69652584
2.11422846,1.48071582
2.12224449,1.50816943
2.13026052,1.58443080
2.13827655,1.47362534
2.14629259,1.49124844
2.15430862,1.62554218
2.16232465,1.52377097
2.17034068,1.63684163
2.17835671,1.59366355
2.18637275,1.64214457
2.19438878,1.57622484
2.20240481,1.53243867
2.21042084,1.45779044
2.21843687,1.43917182
2.22645291,1.46935382
2.23446894,1.54411460
2.24248497,1.46015749
2.25050100,1.44571304
2.25851703,1.46635674
2.26653307,1.44959363
2.27454910,1.42158483
2.28256513,1.45782449
2.29058116,1.47064975
2.29859719,1.48153225
2.30661323,1.51408655
2.31462926,1.54910311
2.32264529,1.42995121
2.33066132,1.53492184
2.33867735,1.54383273
2.34669339,1.49523432
2.35470942,1.47903252
2.36272545,1.40589961
2.37074148,1.37895866
2.37875752,1.39421732
2.38677355,1.39898521
2.39478958,1.44715680
2.40280561,1.48487069
2.41082164,1.50702754
2.41883768,1.46201432
2.42685371,1.47783747
2.43486974,1.43017020
2.44288577,1.46178177
2.45090180,1.44955204
2.45891784,1.40479311
2.46693387,1.41440488
2.47494990,1.36586405
2.48296593,1.42929263
2.49098196,1.45659985
2.49899800,1.42735447
2.50701403,1.42779497
2.51503006,1.43872494
2.52304609,1.37290767
2.53106212,1.39697153
2.53907816,1.34763689
2.54709419,1.30037309
2.55511022,1.29642361
2.56312625,1.42423541
2.57114228,1.33829238
2.57915832,1.32290564
2.58717435,1.32615647
2.59519038,1.31139296
2.60320641,1.32058798
2.61122244,1.34835763
2.61923848,1.39587475
2.62725451,1.35415468
2.63527054,1.29513300
2.64328657,1.30667452
2.65130261,1.35615874
2.65931864,1.31355903
2.66733467,1.40010146
2.67535070,1.32218023
2.68336673,1.32918153
2.69138277,1.39008197
2.69939880,1.31722428
2.70741483,1.26222363
2.71543086,1.28771495
2.72344689,1.38020383
2.73146293,1.28867563
2.73947896,1.30440129
2.74749499,1.27743116
2.75551102,1.35706784
2.76352705,1.29923865
2.77154309,1.35727967
2.77955912,1.31139627
2.78757515,1.25096093
2.79559118,1.33672037
2.80360721,1.24266557
2.81162325,1.33037883
2.81963928,1.22050160
2.82765531,1.32206592
2.83567134,1.30044567
2.84368737,1.30454139
2.85170341,1.22571057
2.85971944,1.23641732
2.86773547,1.20969998
2.87575150,1.28580300
2.88376754,1.26943125
2.89178357,1.19692399
2.89979960,1.18585168
2.90781563,1.27636747
2.91583166,1.27030732
2.92384770,1.17456872
2.93186373,1.20767118
2.93987976,1.17634333
2.94789579,1.19400289
2.95591182,1.27976356
2.96392786,1.18335323
2.97194389,1.19289933
2.97995992,1.17479057
2.98797595,1.22723337
2.99599198,1.23471328
3.00400802,1.24373056
3.01202405,1.26821227
3.02004008,1.23041084
3.02805611,1.19949484
3.03607214,1.14048341
3.04408818,1.20383513
3.05210421,1.15639661
3.06012024,1.14165065
3.06813627,1.14975052
3.07615230,1.15746620
3.08416834,1.19058671
3.09218437,1.15910529
3.10020040,1.21481879
3.10821643,1.22246938
3.11623246,1.17533559
3.12424850,1.18086874
3.13226453,1.17757454
3.14028056,1.21592072
3.14829659,1.12169530
3.15631263,1.14810345
3.16432866,1.17886070
3.17234469,1.17712002
3.18036072,1.21212375
3.18837675,1.20284489
3.19639279,1.12031651
3.20440882,1.20340957
3.21242485,1.20585151
3.22044088,1.15746049
3.22845691,1.17208726
3.23647295,1.16184756
3.24448898,1.16931890
3.25250501,1.10289734
3.26052104,1.11644596
3.26853707,1.16527566
3.27655311,1.16584580
3.28456914,1.16933206
3.29258517,1.11709416
3.30060120,1.13958293
3.30861723,1.07391842
3.31663327,1.13050270
3.32464930,1.14451294
3.33266533,1.07229951
3.34068136,1.13152016
3.34869739,1.08021611
3.35671343,1.07006356
3.36472946,1.05628540
3.37274549,1.07167078
3.38076152,1.06785013
3.38877756,1.14358458
3.39679359,1.07888026
3.40480962,1.05798298
3.41282565,1.07235308
3.42084168,1.12224061
3.42885772,1.07721029
3.43687375,1.12115660
3.44488978,1.11307300
3.45290581,1.07526234
3.46092184,1.12129625
3.46893788,1.03221444
3.47695391,1.12597830
3.48496994,1.07628398
3.49298597,1.05043190
3.50100200,1.10606177
3.50901804,1.08867469
3.51703407,1.04672845
3.52505010,1.04515143
3.53306613,1.03657337
3.54108216,1.09178232
3.54909820,1.03848881
3.55711423,1.03480083
3.56513026,1.04955017
3.57314629,1.04322383
3.58116232,1.00760392
3.58917836,1.02372604
3.59719439,1.04734260
3.60521042,1.08027863
3.61322645,1.00688610
3.62124248,0.99724609
3.62925852,1.02064630
3.63727455,1.02853991
3.64529058,1.06230198
3.65330661,1.06049982
3.66132265,1.03917251
3.66933868,1.01300149
3.67735471,1.03090072
3.68537074,1.02472754
3.69338677,1.01841111
3.70140281,1.04632336
3.70941884,1.05537817
3.71743487,1.01944983
3.72545090,1.01317969
3.73346693,1.03071823
3.74148297,1.04053860
3.74949900,1.00124404
3.75751503,0.97513565
3.76553106,0.96895981
3.77354709,1.01901806
3.78156313,1.01595366
3.78957916,1.02780843
3.79759519,1.02770451
3.80561122,1.04364915
3.81362725,0.98271548
3.82164329,1.01747723
3.82965932,0.97704149
3.83767535,0.95130835
3.84569138,0.99568017
3.85370741,0.96703444
3.86172345,0.99358986
3.86973948,0.99551084
3.87775551,1.01762666
3.88577154,1.00679522
3.89378758,0.95397630
3.90180361,1.01767391
3.90981964,0.95819946
3.91783567,0.96800551
3.92585170,0.96709414
3.93386774,0.96459087
3.94188377,0.97200549
3.94989980,1.00661358
3.95791583,0.94780530
3.96593186,0.98995287
3.97394790,0.98971369
3.98196393,0.92352504
3.98997996,0.92484684
3.99799599,0.95412430
4.00601202,0.94587361
4.01402806,0.92939844
4.02204409,0.97398063
4.03006012,0.93046916
4.03807615,0.97333296
4.04609218,0.93839521
4.05410822,0.97556510
4.06212425,0.96833845
4.07014028,0.97468285
4.07815631,0.93803023
4.08617234,0.94915627
4.09418838,0.91140033
4.10220441,0.90456908
4.11022044,0.90993365
4.11823647,0.96652082
4.12625251,0.91771506
4.13426854,0.92136853
4.14228457,0.92825467
4.15030060,0.91874281
4.15831663,0.90186520
4.16633267,0.90572378
4.17434870,0.93345320
4.18236473,0.93750402
4.19038076,0.93124122
4.19839679,0.92662948
4.20641283,0.94071233
4.21442886,0.91089916
4.22244489,0.89946476
4.23046092,0.93549946
4.23847695,0.91209475
4.24649299,0.94316638
4.25450902,0.89635674
4.26252505,0.89128383
4.27054108,0.88131339
4.27855711,0.92703394
4.28657315,0.89510489
4.29458918,0.88927056
4.30260521,0.92450318
4.31062124,0.88336933
4.31863727,0.88758055
4.32665331,0.91388500
4.33466934,0.88180857
4.34268537,0.89061722
4.35070140,0.92689940
4.35871743,0.87307888
4.36673347,0.86522279
4.37474950,0.90293409
4.38276553,0.85589172
4.39078156,0.85503153
4.39879760,0.86443955
4.40681363,0.88013211
4.41482966,0.87007167
4.42284569,0.88173665
4.43086172,0.88227793
4.43887776,0.86276833
4.44689379,0.85452336
4.45490982,0.84701810
4.46292585,0.85930650
4.47094188,0.88985117
4.47895792,0.85707589
4.48697395,0.88482845
4.49498998,0.89642119
4.50300601,0.86758191
4.51102204,0.85294068
4.51903808,0.84311307
4.52705411,0.84783719
4.53507014,0.87335421
4.54308617,0.85997401
4.55110220,0.85779487
4.55911824,0.88378965
4.56713427,0.85731069
4.57515030,0.82684958
4.58316633,0.83531392
4.59118236,0.85876191
4.59919840,0.87078465
4.60721443,0.86732020
4.61523046,0.86984250
4.62324649,0.83424717
4.63126253,0.83485640
4.63927856,0.83833951
4.64729459,0.83668932
4.65531062,0.85902480
4.66332665,0.83821822
4.67134269,0.85949841
4.67935872,0.85840659
4.68737475,0.83768553
4.69539078,0.84040696
4.70340681,0.80693108
4.71142285,0.83282468
4.71943888,0.86131664
4.72745491,0.81447857
4.73547094,0.82309129
4.74348697,0.80154010
4.75150301,0.81235562
4.75951904,0.82945337
4.76753507,0.81377809
4.77555110,0.85177378
4.78356713,0.84259505
4.79158317,0.84701686
4.79959920,0.83528272
4.80761523,0.81770813
4.81563126,0.80129327
