1.00000000,-13.54273401
1.00801603,-15.45699336
1.01603206,-15.35641223
1.02404810,-16.33857325
1.03206413,-18.20068379
1.04008016,-16.34152976
1.04809619,-19.87653819
1.05611222,-18.73626535
1.06412826,-16.54114621
1.07214429,-20.53787012
1.08016032,-15.66705819
1.08817635,-17.38934935
1.09619238,-17.28371457
1.10420842,-16.25475411
1.11222445,-19.28149533
1.12024048,-18.49068383
1.12825651,-17.98981807
1.13627255,-20.18219151
1.14428858,-19.29427177
1.15230461,-19.65152179
1.16032064,-20.88564973
1.16833667,-19.99161560
1.17635271,-20.48481584
1.18436874,-22.07009223
1.19238477,-21.25115358
1.20040080,-23.37667415
1.20841683,-21.06658031
1.21643287,-22.14810926
1.22444890,-24.74876188
1.23246493,-22.16675786
1.24048096,-20.56826603
1.24849699,-19.44684345
1.25651303,-23.41916063
1.26452906,-24.59282750
1.27254509,-21.15953704
1.28056112,-22.16073693
1.28857715,-24.26424245
1.29659319,-22.07578527
1.30460922,-22.04535182
1.31262525,-25.34670663
1.32064128,-25.09316034
1.32865731,-23.59697469
1.33667335,-22.99679621
1.34468938,-20.67755413
1.35270541,-20.82550801
1.36072144,-23.88165727
1.36873747,-22.86008714
1.37675351,-19.71708294
1.38476954,-22.41605924
1.39278557,-20.57591202
1.40080160,-23.27656076
1.40881764,-24.38321620
1.41683367,-20.38663177
1.42484970,-21.09512464
1.43286573,-22.24796852
1.44088176,-20.89646152
1.44889780,-21.69574295
1.45691383,-24.90628638
1.46492986,-23.07312492
1.47294589,-21.14143118
1.48096192,-22.21706315
1.48897796,-22.32515567
1.49699399,-24.37298191
1.50501002,-22.26726058
1.51302605,-21.51526360
1.52104208,-20.02151140
1.52905812,-20.26870978
1.53707415,-19.94917234
1.54509018,-22.43760450
1.55310621,-19.84468850
1.56112224,-21.38907446
1.56913828,-18.54407545
1.57715431,-17.69794827
1.58517034,-19.84956937
1.59318637,-19.54919844
1.60120240,-18.69810153
1.60921844,-19.41905144
1.61723447,-18.60406211
1.62525050,-18.71938845
1.63326653,-17.99954037
1.64128257,-22.08348925
1.64929860,-21.70721366
1.65731463,-19.00423130
1.66533066,-20.71626614
1.67334669,-13.96847078
1.68136273,-17.77507739
1.68937876,-16.81454930
1.69739479,-16.28847916
1.70541082,-15.52414078
1.71342685,-14.89028441
1.72144289,-15.83913189
1.72945892,-15.65623343
1.73747495,-14.44360578
1.74549098,-12.90554066
1.75350701,-14.26408941
1.76152305,-14.21717466
1.76953908,-14.52135084
1.77755511,-12.73122326
1.78557114,-15.02729388
1.79358717,-13.25178905
1.80160321,-12.71582843
1.80961924,-12.19588159
1.81763527,-11.74202797
1.82565130,-12.31058274
1.83366733,-8.92381702
1.84168337,-10.56822774
1.84969940,-10.66621177
1.85771543,-10.76207824
1.86573146,-9.91522444
1.87374749,-14.29692926
1.88176353,-7.94294176
1.88977956,-9.87295054
1.89779559,-7.67167228
1.90581162,-9.45853749
1.91382766,-7.58744518
1.92184369,-7.08610470
1.92985972,-7.51220332
1.93787575,-7.00942304
1.94589178,-7.21164050
1.95390782,-3.29586747
1.96192385,-6.88087705
1.96993988,-6.02377454
1.97795591,-6.94621050
1.98597194,-5.94501294
1.99398798,-6.70973870
2.00200401,-2.70157821
2.01002004,-0.91013386
2.01803607,-2.19918253
2.02605210,-3.61962180
2.03406814,-3.59452514
2.04208417,-3.93243603
2.05010020,-3.93589622
2.05811623,-3.66691227
2.06613226,-1.32469824
2.07414830,-4.15027477
2.08216433,-1.30003218
2.09018036,0.81392857
2.09819639,-1.10244837
2.10621242,0.97908243
2.11422846,1.95478096
2.12224449,0.58366970
2.13026052,-2.64559064
2.13827655,1.39707780
2.14629259,0.50325773
2.15430862,-1.54074751
2.16232465,0.39582204
2.17034068,1.43951862
2.17835671,-1.95764763
2.18637275,1.06799099
2.19438878,-0.16638096
2.20240481,-1.11004655
2.21042084,1.62252557
2.21843687,-0.05990987
2.22645291,1.40492027
2.23446894,0.68837868
2.24248497,-0.19633404
2.25050100,4.09242939
2.25851703,2.59121587
2.26653307,1.89714368
2.27454910,5.88015830
2.28256513,3.70405468
2.29058116,0.94127543
2.29859719,3.42519790
2.30661323,3.45588661
2.31462926,5.30508029
2.32264529,4.12997756
2.33066132,3.16786316
2.33867735,0.91974733
2.34669339,3.67374901
2.35470942,3.37242355
2.36272545,2.40068066
2.37074148,3.73346481
2.37875752,1.38564872
2.38677355,3.76748230
2.39478958,1.10879296
2.40280561,2.79503872
2.41082164,2.66545115
2.41883768,-0.15626977
2.42685371,2.18317538
2.43486974,4.51154695
2.44288577,2.77320366
2.45090180,2.44871588
2.45891784,1.10772828
2.46693387,0.44508738
2.47494990,2.25081107
2.48296593,-0.23087926
2.49098196,3.33361501
2.49899800,3.52918772
2.50701403,3.42430173
2.51503006,2.71001525
2.52304609,-1.52394001
2.53106212,4.41806548
2.53907816,0.14819212
2.54709419,1.84799349
2.55511022,1.36291128
2.56312625,1.76114856
2.57114228,1.87796909
2.57915832,2.21494349
2.58717435,-0.42899531
2.59519038,-2.47400770
2.60320641,-2.55759876
2.61122244,-1.29138539
2.61923848,-0.34190853
2.62725451,-1.04453193
2.63527054,-0.59419765
2.64328657,-0.29725568
2.65130261,1.50664905
2.65931864,-3.23661936
2.66733467,-3.02268092
2.67535070,-5.42905047
2.68336673,-4.09724334
2.69138277,-2.67586794
2.69939880,-6.41904714
2.70741483,-5.12063913
2.71543086,-5.96991379
2.72344689,-6.43704500
2.73146293,-4.49258711
2.73947896,-6.23663462
2.74749499,-2.82540393
2.75551102,-5.96911230
2.76352705,-5.92246156
2.77154309,-3.83577601
2.77955912,-8.32821022
2.78757515,-7.94094619
2.79559118,-7.83868409
2.80360721,-6.25038440
2.81162325,-8.26259991
2.81963928,-4.45796712
2.82765531,-6.90107057
2.83567134,-8.39877188
2.84368737,-7.03627013
2.85170341,-8.96385735
2.85971944,-8.37584377
2.86773547,-8.90847236
2.87575150,-11.09469300
2.88376754,-13.54785563
2.89178357,-11.25703923
2.89979960,-10.92018832
2.90781563,-10.08702290
2.91583166,-12.65914940
2.92384770,-10.13610540
2.93186373,-9.10352428
2.93987976,-11.15843639
2.94789579,-9.45748878
2.95591182,-11.33942057
2.96392786,-15.40066386
2.97194389,-12.71921001
2.97995992,-15.48975371
2.98797595,-14.33079894
2.99599198,-14.69963490
3.00400802,-14.65416282
3.01202405,-16.06499610
3.02004008,-18.46061435
3.02805611,-15.69596436
3.03607214,-17.99760480
3.04408818,-15.48066431
3.05210421,-16.09384298
3.06012024,-17.24288450
3.06813627,-14.80466941
3.07615230,-18.37988545
3.08416834,-17.54873981
3.09218437,-19.30863340
3.10020040,-19.05556459
3.10821643,-16.83714571
3.11623246,-20.96059126
3.12424850,-16.88318568
3.13226453,-22.80052760
3.14028056,-21.06992406
3.14829659,-23.10381703
3.15631263,-19.39765591
3.16432866,-20.46790798
3.17234469,-20.02636433
3.18036072,-21.00603519
3.18837675,-20.71179489
3.19639279,-20.59720379
3.20440882,-19.78716139
3.21242485,-19.65720817
3.22044088,-23.06376889
3.22845691,-20.55543436
3.23647295,-21.87251136
3.24448898,-22.29376107
3.25250501,-23.94279438
3.26052104,-21.10411217
3.26853707,-20.75921438
3.27655311,-21.27814544
3.28456914,-23.16056867
3.29258517,-22.39678041
3.30060120,-22.23744477
3.30861723,-25.70549918
3.31663327,-24.77275461
3.32464930,-22.24250088
3.33266533,-22.83004798
3.34068136,-23.94094996
3.34869739,-23.58988961
3.35671343,-25.22822617
3.36472946,-21.17935807
3.37274549,-23.37291011
3.38076152,-24.46018256
3.38877756,-24.09677892
3.39679359,-23.52628254
3.40480962,-23.22177619
3.41282565,-24.04089624
3.42084168,-22.99786853
3.42885772,-23.04995492
3.43687375,-24.11222947
3.44488978,-24.18796660
3.45290581,-24.78598140
3.46092184,-23.25196359
3.46893788,-21.85348347
3.47695391,-21.80457669
3.48496994,-22.50894269
3.49298597,-23.17774267
3.50100200,-20.43076013
3.50901804,-20.41389134
3.51703407,-21.89949695
3.52505010,-22.32567465
3.53306613,-20.44851804
3.54108216,-21.28481153
3.54909820,-20.85416789
3.55711423,-22.09989925
3.56513026,-19.86786926
3.57314629,-17.73283694
3.58116232,-19.57734455
3.58917836,-20.12147437
3.59719439,-18.28857855
3.60521042,-19.43301528
3.61322645,-21.47367476
3.62124248,-22.22278626
3.62925852,-15.46029512
3.63727455,-19.77469503
3.64529058,-21.38681549
3.65330661,-16.67381038
3.66132265,-15.55638630
3.66933868,-18.36496000
3.67735471,-18.45351713
3.68537074,-15.60551006
3.69338677,-17.68362641
3.70140281,-17.62480923
3.70941884,-15.68798173
3.71743487,-16.74480227
3.72545090,-16.50476655
3.73346693,-17.24474915
3.74148297,-16.48662199
3.74949900,-14.75642314
